"lgID","tmID","name","arena"
"NBL","TRI","Tri-Cities Blackhawks",""
"NBL","YOU","Youngstown Bears",""
"NBL","CAT","Cleveland Allmen Transfers",""
"NBL","CHG","Chicago American Gears",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","ROC","Rochester Royals",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","YOU","Youngstown Bears",""
"NBL","CAT","Cleveland Allmen Transfers",""
"NBL","CHG","Chicago American Gears",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","PTR","Pittsburgh Raiders",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","CCB","Cleveland Chase Brassmen",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","CHF","Chicago Studebaker Flyers",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","TCH","Toledo Jim White Chevrolets",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CHB","Chicago Bruins",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","TCH","Toledo Jim White Chevrolets",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CHB","Chicago Bruins",""
"NBL","DTE","Detroit Eagles",""
"NBL","HAM","Hammond Ciesar All-Americans",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CHB","Chicago Bruins",""
"NBL","DTE","Detroit Eagles",""
"NBL","HAM","Hammond Ciesar All-Americans",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CWH","Warren Penns/Cleveland White Horses",""
"NBL","HAM","Hammond Ciesar All-Americans",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","PGP","Pittsburgh Pirates",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","BFB","Buffalo Bisons",""
"NBL","CNC","Richmond King Clothiers/Cincinnati Comellos",""
"NBL","COL","Columbus Athletic Supply",""
"NBL","DYM","Dayton Metropolitans",""
"NBL","FWE","Fort Wayne General Electrics",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","KNK","Kankakee Gallagher Trojans",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","PGP","Pittsburgh Pirates",""
"NBL","WAR","Warren Penns",""
"NBL","WHT","Whiting Ciesar All-Americans",""
